symbol,date,kind,node_low,node_high,poc,atr,level_of,ruled_by,side,context_px,entry,stop
AMZN,2015-09-11,S1_contraction,524.8088901666666,534.8497765000001,529.8293333333334,14.344123333333352,range_poc,spec,long,529.44,524.8088901666666,522.2986685833332
AMZN,2015-09-18,S1_contraction,523.3218556666666,533.8296443333334,528.57575,15.011126666666673,range_poc,spec,long,540.26,523.3218556666666,520.6949084999999
AMZN,2015-09-22,S1_contraction,522.2421136666667,532.8668863333332,527.5545,15.178246666666672,range_poc,spec,long,538.4,522.2421136666667,519.5859205
AMZN,2015-10-13,S1_contraction,535.8846865000002,546.4803135000001,541.1825000000001,15.136610000000003,range_poc,spec,long,548.9,535.8846865000002,533.2357797500001
AMZN,2015-10-14,S1_contraction,535.9650698333335,546.3999301666668,541.1825000000001,14.90694333333334,range_poc,spec,long,544.83,535.9650698333335,533.3563547500002
AMZN,2015-11-16,S1_contraction,622.4920348333334,633.1847985,627.8384166666667,15.275376666666686,range_poc,spec,long,647.81,622.4920348333334,619.8188439166668
AMZN,2015-11-30,S1_contraction,658.995014,669.6408193333333,664.3179166666666,15.208293333333343,range_poc,spec,long,664.8,658.995014,656.3335626666667
AMZN,2015-12-01,S1_contraction,667.624914,678.3775860000001,673.00125,15.360960000000011,range_poc,spec,long,679.06,667.624914,664.936746
AMZN,2015-12-04,S1_contraction,669.7372423333334,680.5197576666667,675.1285,15.403593333333344,range_poc,spec,long,672.64,669.7372423333334,667.0416135
AMZN,2016-03-07,S1_contraction,546.905935,562.4197316666666,554.6628333333333,22.162566666666674,range_poc,spec,long,562.8,546.905935,543.0274858333333
AMZN,2016-03-17,S1_contraction,550.1241433333333,562.5258566666668,556.325,17.716733333333345,range_poc,spec,long,559.44,550.1241433333333,547.023715
AMZN,2016-06-10,S1_contraction,706.3904373333334,716.5678960000001,711.4791666666667,14.539226666666677,range_poc,spec,long,717.91,706.3904373333334,703.8460726666667
AMZN,2016-06-20,S1_contraction,708.8797046666667,717.0647953333333,712.97225,11.692986666666673,range_poc,spec,long,714.01,708.8797046666667,706.8334320000001
AMZN,2016-06-24,S1_contraction,708.6723246666668,716.5740086666667,712.6231666666667,11.28812,range_poc,spec,long,698.96,708.6723246666668,706.6969036666668
AMZN,2016-07-28,S1_contraction,738.6566571666667,747.1870928333333,742.921875,12.186336666666667,range_poc,spec,long,752.61,738.6566571666667,736.5240482500001
AMZN,2016-08-23,S1_contraction,761.2546098333335,767.4828901666667,764.3687500000001,8.897543333333344,range_poc,spec,long,762.45,761.2546098333335,759.6975397500001
AMZN,2016-08-26,S1_contraction,760.6615048333333,766.5749951666667,763.61825,8.44784333333334,range_poc,spec,long,769.0,760.6615048333333,759.18313225
AMZN,2016-10-12,S1_contraction,836.6155583333333,844.1229416666666,840.36925,10.724833333333333,range_poc,spec,long,834.09,836.6155583333333,834.7387125
AMZN,2016-12-07,S1_contraction,770.0942105,783.7241228333334,776.9091666666667,19.47130333333333,range_poc,spec,long,770.42,770.0942105,766.6867324166667
AMZN,2016-12-29,S1_contraction,761.0729631666667,769.7765368333334,765.42475,12.433676666666663,range_poc,spec,long,765.15,761.0729631666667,758.89706975
AMZN,2017-02-03,S1_contraction,806.5436853333333,815.440648,810.9921666666667,12.709946666666664,range_poc,spec,long,810.2,806.5436853333333,804.3194446666666
AMZN,2017-02-28,S1_contraction,838.0893011666667,846.0216988333334,842.0555,11.331996666666665,range_poc,spec,long,845.04,838.0893011666667,836.1062017500001
AMZN,2017-03-06,S1_contraction,838.1511928333334,845.9598071666667,842.0555,11.155163333333341,range_poc,spec,long,846.61,838.1511928333334,836.1990392500002
AMZN,2017-03-21,S1_contraction,849.2153575,855.1782258333333,852.1967916666666,8.51838333333335,range_poc,spec,long,843.2,849.2153575,847.7246404166667
AMZN,2017-06-09,S1_contraction,939.7295798333333,950.4123451666666,945.0709625,15.261093333333339,range_poc,spec,long,978.31,939.7295798333333,937.0588885
AMZN,2017-06-09,S3_rejection,940.1846031111112,950.8673684444444,945.5259857777778,15.261093333333339,rejection_origin,spec,long,978.31,940.1846031111112,937.5139117777778
AMZN,2017-07-10,S1_contraction,991.42045,1005.07955,998.25,19.51300000000001,range_poc,spec,long,996.47,991.42045,988.0056749999999
AMZN,2017-07-18,S1_contraction,991.7629271666666,1005.8305728333333,998.79675,20.09663666666667,range_poc,spec,long,1024.45,991.7629271666666,988.24601575
AMZN,2017-08-31,S1_contraction,980.5243925000001,992.5719408333333,986.5481666666667,17.210783333333325,range_poc,spec,long,980.6,980.5243925000001,977.5125054166667
AMZN,2017-09-11,S1_contraction,971.7394841666667,982.2618491666667,977.0006666666667,15.031949999999998,range_poc,spec,long,977.96,971.7394841666667,969.1088929166667
AMZN,2017-09-18,S1_contraction,972.0229591666667,982.3468741666667,977.1849166666667,14.748449999999998,range_poc,spec,long,974.19,972.0229591666667,969.4419804166668
AMZN,2017-10-05,S1_contraction,971.6772498333333,981.6852501666666,976.68125,14.297143333333338,range_poc,spec,long,980.85,971.6772498333333,969.17524975
AMZN,2017-10-18,S1_contraction,987.9355998333333,997.8204001666666,992.8779999999999,14.121143333333347,range_poc,spec,long,997.0,987.9355998333333,985.46439975
AMZN,2017-10-23,S2_trend_cluster,986.3280914999999,996.4092418333333,991.3686666666666,14.401643333333341,trend_cluster,spec,long,966.3,986.3280914999999,983.8078039166666
AMZN,2017-11-15,S1_contraction,1116.8448216666666,1130.431845,1123.6383333333333,19.410033333333352,range_poc,spec,long,1126.69,1116.8448216666666,1113.4480658333332
AMZN,2017-11-17,S1_contraction,1116.9814383333332,1130.2952283333334,1123.6383333333333,19.01970000000002,range_poc,spec,long,1129.88,1116.9814383333332,1113.6529908333332
AMZN,2017-12-29,S1_contraction,1163.79785,1176.7051499999998,1170.2514999999999,18.439000000000004,range_poc,spec,long,1169.47,1163.79785,1160.571025
AMZN,2018-03-01,S1_contraction,1435.8618163333335,1468.2556836666668,1452.0587500000001,46.276953333333346,range_poc,spec,long,1493.45,1435.8618163333335,1427.7633495000002
AMZN,2018-03-02,S1_contraction,1444.323783,1477.3117170000003,1460.8177500000002,47.12562000000001,range_poc,spec,long,1500.25,1444.323783,1436.0767995
AMZN,2018-03-23,S1_contraction,1508.6894166666666,1533.0050833333335,1520.84725,34.73666666666669,range_poc,spec,long,1495.56,1508.6894166666666,1502.6104999999998
AMZN,2018-05-15,S1_contraction,1555.509,1582.8346666666666,1569.1718333333333,39.03666666666666,range_poc,spec,long,1576.12,1555.509,1548.6775833333334
AMZN,2018-05-24,S1_contraction,1572.1871499999997,1596.19085,1584.1889999999999,34.291000000000004,range_poc,spec,long,1603.07,1572.1871499999997,1566.1862249999997
AMZN,2018-07-27,S4_failed_break,1823.9216999999999,1849.3757999999998,1836.6487499999998,36.362999999999985,range_poc,spec,long,1817.27,1823.9216999999999,1817.558175
AMZN,2018-10-23,S1_contraction,1738.8689,1776.3685999999998,1757.6187499999999,53.571000000000026,range_poc,spec,long,1768.7,1738.8689,1729.4939749999999
AMZN,2019-01-22,S1_contraction,1617.1778666666667,1662.7756333333334,1639.97675,65.13966666666667,range_poc,spec,long,1632.17,1617.1778666666667,1605.778425
AMZN,2019-01-30,S1_contraction,1623.1914666666669,1665.9885333333334,1644.5900000000001,61.13866666666667,range_poc,spec,long,1670.43,1623.1914666666669,1612.4922000000001
AMZN,2019-02-01,S1_contraction,1625.2108500000002,1668.6883166666669,1646.9495833333335,62.110666666666674,range_poc,spec,long,1626.23,1625.2108500000002,1614.3414833333336
AMZN,2019-02-12,S1_contraction,1629.618516666667,1664.1394833333334,1646.8790000000001,49.31566666666667,range_poc,spec,long,1638.01,1629.618516666667,1620.9882750000002
AMZN,2019-02-19,S1_contraction,1629.1206833333335,1659.9118166666667,1644.5162500000001,43.98733333333335,range_poc,spec,long,1627.58,1629.1206833333335,1621.4229000000003
AMZN,2019-04-22,S1_contraction,1837.0947333333336,1856.648766666667,1846.8717500000002,27.934333333333356,range_poc,spec,long,1887.31,1837.0947333333336,1832.2062250000004
