symbol,release_date,release_time,side,period
FDP,2017-02-21,pre,long,OOS
FDP,2017-05-02,pre,short,OOS
FDS,2013-06-18,pre,short,IS
FDS,2013-12-17,pre,short,IS
FDS,2015-12-15,pre,short,IS
FDS,2016-06-28,pre,long,IS
FDS,2016-09-27,pre,short,IS
FDS,2017-09-26,pre,long,OOS
FDS,2018-09-25,pre,short,OOS
FDS,2020-06-25,pre,long,OOS
FDX,2013-03-20,pre,short,IS
FDX,2013-09-18,pre,long,IS
FDX,2014-06-18,pre,long,IS
FDX,2014-09-17,pre,long,IS
FDX,2014-12-17,pre,short,IS
FDX,2015-06-17,pre,short,IS
FDX,2015-12-16,post,long,IS
FDX,2016-03-16,post,long,IS
FDX,2016-09-20,post,long,IS
FDX,2016-12-20,post,short,IS
FDX,2017-12-19,post,long,OOS
FDX,2018-09-17,post,short,OOS
FDX,2018-12-18,post,short,OOS
FDX,2019-03-19,post,short,OOS
FDX,2019-09-17,post,short,OOS
FE,2017-02-21,post,short,OOS
FET,2014-10-23,post,long,IS
FET,2015-07-23,post,short,IS
FET,2017-02-09,post,long,OOS
FET,2018-02-08,post,short,OOS
FEYE,2013-11-07,post,long,IS
FEYE,2015-02-11,post,long,IS
FEYE,2015-04-30,post,long,IS
FEYE,2016-11-03,post,long,IS
FEYE,2017-05-02,post,long,OOS
FEYE,2017-08-01,post,long,OOS
FEYE,2018-02-08,post,long,OOS
FEYE,2018-10-30,post,long,OOS
FEYE,2019-07-30,post,short,OOS
FFBC,2019-01-23,post,long,OOS
FFIV,2012-10-24,post,short,IS
FFIV,2013-07-24,post,long,IS
FFIV,2014-01-22,post,long,IS
FFIV,2014-04-23,post,long,IS
FFIV,2014-10-29,post,long,IS
FFIV,2015-07-22,post,long,IS
FFIV,2016-01-20,post,long,IS
FFIV,2016-04-20,post,long,IS
FFIV,2016-10-26,post,long,IS
FFIV,2017-04-26,post,short,OOS
FFIV,2018-07-25,post,long,OOS
FFIV,2018-10-24,post,long,OOS
FFIV,2020-04-27,post,long,OOS
FGEN,2020-03-02,post,short,OOS
FHB,2017-04-27,post,long,OOS
FHB,2018-07-26,post,long,OOS
FHB,2021-04-23,pre,short,OOS
FHN,2013-07-19,pre,short,IS
FHN,2014-07-18,pre,long,IS
FHN,2019-07-16,pre,long,OOS
FI,2015-04-29,pre,long,IS
FI,2015-08-05,pre,short,IS
FICO,2016-01-28,post,long,IS
FICO,2016-07-28,post,long,IS
FICO,2017-07-31,post,short,OOS
FICO,2018-01-25,post,long,OOS
FICO,2018-04-26,post,long,OOS
FII,2012-10-25,post,long,IS
FII,2013-04-25,post,short,IS
FII,2015-04-23,post,short,IS
FII,2015-10-22,post,long,IS
FII,2016-01-28,post,long,IS
FII,2016-07-28,post,long,IS
FII,2018-10-25,post,long,OOS
FII,2019-04-25,post,short,OOS
FIS,2012-11-05,post,long,IS
FIS,2013-02-12,pre,short,IS
FIS,2013-04-30,pre,long,IS
FIS,2015-04-30,pre,short,IS
FIS,2015-11-03,pre,short,IS
FIS,2016-05-03,pre,long,IS
FIS,2016-07-26,pre,long,IS
FIS,2017-08-02,pre,long,OOS
FIS,2018-05-01,pre,long,OOS
FIS,2019-04-30,pre,long,OOS
FISV,2013-07-30,post,long,IS
FISV,2014-10-28,post,long,IS
FISV,2017-08-01,post,short,OOS
FISV,2017-10-31,post,short,OOS
FISV,2018-02-07,post,long,OOS
FISV,2018-10-31,post,short,OOS
FISV,2019-07-25,post,long,OOS
FIT,2016-08-02,post,long,IS
FIT,2017-05-03,post,long,OOS
FIT,2017-08-02,post,long,OOS
FIT,2018-02-26,post,short,OOS
FITB,2013-01-17,pre,long,IS
FITB,2013-04-18,pre,long,IS
FITB,2014-04-17,pre,short,IS
FITB,2018-04-24,pre,long,OOS
FIVE,2013-09-09,post,long,IS
FIVE,2014-03-25,post,long,IS
FIVE,2015-03-25,post,long,IS
FIVE,2015-06-03,post,long,IS
FIVE,2015-12-03,post,long,IS
FIVE,2016-12-01,post,long,IS
FIVE,2017-03-22,post,long,OOS
FIVE,2018-06-06,post,long,OOS
FIVE,2018-09-06,post,long,OOS
FIVE,2019-03-27,post,long,OOS
FIVN,2018-08-06,post,long,OOS
FIVN,2018-11-06,post,long,OOS
FIVN,2019-02-19,post,long,OOS
FIVN,2019-07-31,post,long,OOS
FIVN,2021-04-29,post,long,OOS
FIX,2018-10-25,post,long,OOS
FIX,2019-10-24,post,long,OOS
FL,2012-11-16,pre,long,IS
FL,2013-03-08,pre,short,IS
FL,2013-11-22,pre,long,IS
FL,2014-03-07,pre,long,IS
FL,2014-05-23,pre,long,IS
FL,2014-08-22,pre,long,IS
FL,2014-11-21,pre,long,IS
FL,2015-03-06,pre,long,IS
FL,2015-05-22,pre,long,IS
FL,2015-11-20,pre,long,IS
FL,2016-05-20,pre,short,IS
FL,2016-08-19,pre,long,IS
FL,2017-02-24,pre,long,OOS
FL,2017-05-19,pre,short,OOS
FL,2017-08-18,pre,short,OOS
FL,2017-11-17,pre,long,OOS
FL,2018-05-25,pre,long,OOS
FL,2018-11-20,post,long,OOS
FL,2019-03-01,pre,long,OOS
FL,2019-05-24,pre,short,OOS
FLEX,2013-07-25,post,long,IS
FLEX,2014-01-29,post,long,IS
FLEX,2014-04-30,post,long,IS
FLEX,2015-01-28,post,long,IS
FLEX,2015-10-19,post,long,IS
FLEX,2016-01-28,post,long,IS
FLEX,2017-07-27,post,short,OOS
FLEX,2018-01-25,post,long,OOS
FLEX,2018-04-26,post,short,OOS
FLEX,2019-04-30,post,long,OOS
FLEX,2019-07-25,post,long,OOS
FLEX,2021-05-05,pre,long,OOS
FLGT,2020-11-09,post,long,OOS
FLGT,2021-03-04,post,long,OOS
FLIR,2014-02-07,pre,short,IS
FLIR,2014-10-24,pre,long,IS
FLIR,2015-10-28,pre,short,IS
FLIR,2018-07-25,pre,long,OOS
FLIR,2019-04-24,pre,long,OOS
FLNT,2021-03-16,post,short,OOS
FLO,2013-02-07,pre,long,IS
FLO,2013-05-16,pre,long,IS
FLO,2013-08-13,pre,long,IS
FLO,2013-11-07,pre,short,IS
FLO,2014-08-12,pre,short,IS
FLO,2015-11-11,post,short,IS
FLO,2016-02-10,post,short,IS
FLO,2018-08-08,post,short,OOS
FLOW,2016-05-04,pre,long,IS
FLR,2012-08-02,post,long,IS
FLR,2012-11-01,post,short,IS
FLR,2013-05-02,post,long,IS
FLR,2015-04-30,post,short,IS
FLR,2015-07-30,post,short,IS
FLR,2016-02-18,post,short,IS
FLR,2016-05-05,post,short,IS
FLR,2016-08-04,post,short,IS
FLR,2017-05-04,post,short,OOS
FLR,2018-08-02,post,long,OOS
FLR,2019-08-01,post,short,OOS
FLS,2013-10-24,post,long,IS
FLS,2014-10-23,post,short,IS
FLS,2016-10-27,post,short,IS
FLS,2017-07-27,post,short,OOS
FLS,2018-11-07,post,long,OOS
FLS,2019-05-02,post,long,OOS
FLT,2012-11-08,post,long,IS
FLT,2013-02-07,post,long,IS
FLT,2013-05-02,post,long,IS
FLT,2013-08-01,post,long,IS
FLT,2013-10-30,post,long,IS
FLT,2014-05-01,post,long,IS
FLT,2015-11-04,post,long,IS
FLT,2016-08-04,post,long,IS
FLT,2017-05-01,post,long,OOS
FLT,2017-11-01,post,long,OOS
FLT,2018-10-30,post,long,OOS
FLT,2019-02-06,post,long,OOS
FLT,2019-08-06,post,long,OOS
FLWS,2021-04-29,pre,long,OOS
FLXN,2017-11-06,post,short,OOS
FLXN,2018-03-08,post,short,OOS
FMBI,2017-07-25,post,short,OOS
FMC,2014-10-29,post,short,IS
FMC,2016-11-02,post,long,IS
FMC,2017-02-06,post,short,OOS
FMC,2017-08-01,post,long,OOS
FMC,2018-05-02,post,long,OOS
FMC,2019-05-06,post,long,OOS
FMX,2012-10-25,pre,long,IS
FN,2016-11-07,post,long,IS
FN,2017-02-06,post,long,OOS
FN,2017-11-06,post,short,OOS
FN,2018-02-05,post,long,OOS
FN,2018-08-20,post,long,OOS
FN,2018-11-05,post,long,OOS
FN,2019-05-06,post,long,OOS
FNB,2016-07-21,pre,short,IS
FNB,2018-10-23,pre,long,OOS
FNB,2019-04-23,pre,long,OOS
FND,2018-11-01,pre,long,OOS
FND,2019-08-01,post,long,OOS
FNF,2013-10-23,post,long,IS
FNF,2019-02-13,post,short,OOS
FNSR,2012-12-05,post,long,IS
FNSR,2013-06-19,post,long,IS
FNSR,2013-12-05,post,long,IS
FNSR,2015-09-10,post,short,IS
FNSR,2015-12-10,post,long,IS
FNSR,2016-03-10,post,long,IS
FNSR,2016-06-16,post,long,IS
FNSR,2016-09-08,post,long,IS
FNSR,2016-12-08,post,long,IS
FNSR,2017-03-09,post,short,OOS
FNSR,2018-03-08,post,short,OOS
FNSR,2018-09-06,post,long,OOS
FNV,2017-05-09,post,long,OOS
FNV,2017-11-06,pre,long,OOS
FNV,2019-03-19,post,short,OOS
FOSL,2013-02-12,pre,long,IS
FOSL,2013-05-07,pre,long,IS
FOSL,2013-08-06,pre,long,IS
FOSL,2014-02-11,post,long,IS
FOSL,2014-11-11,post,long,IS
FOSL,2015-02-17,post,short,IS
FOSL,2016-02-16,post,long,IS
FOSL,2016-08-09,post,long,IS
FOSL,2017-05-09,post,short,OOS
FOSL,2018-02-13,post,long,OOS
FOSL,2019-02-13,post,short,OOS
FOX,2014-08-06,post,long,IS
FOX,2014-11-04,post,long,IS
FOX,2016-02-08,post,short,IS
FOXA,2014-08-06,post,long,IS
FOXA,2014-11-04,post,long,IS
FOXA,2017-08-09,post,long,OOS
FOXA,2019-05-08,post,long,OOS
FOXF,2018-08-01,post,long,OOS
FOXF,2018-10-31,post,long,OOS
FOXF,2019-02-26,post,long,OOS
FOXF,2019-07-31,post,long,OOS
FPRX,2017-05-04,post,short,OOS
FPRX,2017-11-06,post,short,OOS
FR,2014-04-23,post,short,IS
FR,2018-04-24,post,short,OOS
FRAC,2017-11-01,post,short,OOS
FRAN,2012-12-05,pre,long,IS
FRAN,2013-03-19,post,long,IS
FRAN,2013-09-04,pre,short,IS
FRAN,2014-03-26,pre,short,IS
FRAN,2014-06-10,pre,short,IS
FRAN,2016-12-06,pre,long,IS
FRAN,2017-03-21,pre,long,OOS
FRAN,2017-06-06,pre,short,OOS
FRC,2017-07-14,pre,short,OOS
FRC,2017-10-13,pre,short,OOS
FRC,2018-04-13,pre,long,OOS
FRC,2019-01-15,pre,long,OOS
FRC,2019-07-16,pre,short,OOS
FRED,2017-04-06,pre,long,OOS
FRGI,2014-05-06,post,long,IS
FRGI,2015-07-30,post,long,IS
FRGI,2015-10-29,post,short,IS
FRGI,2016-05-09,post,short,IS
FRGI,2017-05-08,post,short,OOS
FRPT,2019-08-05,post,short,OOS
FRPT,2020-05-04,post,short,OOS
FRPT,2020-08-03,post,long,OOS
FRPT,2021-02-22,post,short,OOS
FRPT,2021-05-03,post,short,OOS
FRT,2015-11-04,post,short,IS
FRT,2019-08-01,post,long,OOS
FSCT,2018-05-10,post,long,OOS
FSCT,2018-11-08,post,long,OOS
FSCT,2019-02-07,post,long,OOS
FSCT,2019-08-07,post,long,OOS
FSCT,2019-11-06,post,short,OOS
FSLR,2012-08-01,post,long,IS
FSLR,2013-08-06,post,short,IS
FSLR,2013-10-31,post,long,IS
FSLR,2014-02-25,post,short,IS
FSLR,2014-08-05,post,short,IS
FSLR,2014-11-06,post,short,IS
FSLR,2015-04-30,post,short,IS
FSLR,2015-08-04,post,long,IS
FSLR,2015-10-29,post,long,IS
FSLR,2017-05-02,post,long,OOS
FSLR,2017-07-27,post,long,OOS
FSLR,2017-10-26,post,long,OOS
FSLR,2018-07-26,post,short,OOS
FSLY,2019-11-07,post,long,OOS
FTCH,2019-02-28,post,long,OOS
FTCH,2019-05-15,post,short,OOS
FTCH,2019-08-08,post,short,OOS
FTDR,2019-05-08,pre,long,OOS
FTDR,2019-08-07,post,long,OOS
FTI,2012-10-23,post,short,IS
FTI,2013-10-22,post,short,IS
FTI,2014-04-22,post,long,IS
FTI,2014-07-22,post,long,IS
FTI,2015-07-21,post,short,IS
FTI,2016-10-19,post,long,IS
FTI,2019-02-20,post,short,OOS
FTI,2019-07-24,post,long,OOS
FTK,2014-10-22,post,long,IS
FTK,2015-07-22,post,long,IS
FTNT,2013-01-30,post,long,IS
FTNT,2013-10-23,post,long,IS
FTNT,2014-01-29,post,long,IS
FTNT,2014-04-23,post,long,IS
FTNT,2014-07-23,post,long,IS
FTNT,2014-10-22,post,long,IS
FTNT,2015-04-20,post,long,IS
FTNT,2015-07-22,post,long,IS
FTNT,2016-04-26,post,long,IS
FTNT,2018-02-05,post,long,OOS
FTNT,2018-08-01,post,long,OOS
FTNT,2019-08-01,post,long,OOS
FTR,2015-05-05,post,short,IS
FTR,2018-05-01,post,long,OOS
FTV,2016-10-27,post,long,IS
FTV,2017-07-27,post,long,OOS
FTV,2018-02-08,post,long,OOS
FTV,2018-10-25,post,short,OOS
FUL,2013-09-25,post,long,IS
FUL,2014-01-15,post,short,IS
FUL,2014-06-25,post,short,IS
FUL,2015-03-25,post,short,IS
FUL,2017-06-28,post,short,OOS
FUL,2018-09-26,post,short,OOS
FUL,2019-01-16,post,short,OOS
FUL,2019-06-26,post,short,OOS
FULT,2015-10-20,post,long,IS
FULT,2016-01-19,post,long,IS
FULT,2017-04-18,post,long,OOS
FULT,2018-10-16,post,long,OOS
FULT,2019-01-15,post,short,OOS
FUN,2018-08-01,pre,short,OOS
FVRR,2020-05-07,pre,long,OOS
FVRR,2020-08-05,pre,long,OOS
FWONK,2018-05-09,pre,long,OOS
FWRD,2015-07-21,post,short,IS
FWRD,2018-02-07,post,long,OOS
FWRD,2018-10-24,post,short,OOS
G,2015-02-04,post,long,IS
G,2015-08-04,post,long,IS
G,2015-11-04,post,long,IS
G,2016-02-04,post,long,IS
G,2016-11-02,post,long,IS
G,2017-02-10,pre,long,OOS
G,2017-08-02,post,long,OOS
G,2017-11-07,post,long,OOS
G,2019-02-07,post,long,OOS
G,2019-05-02,post,long,OOS
GATX,2017-04-20,pre,long,OOS
GATX,2018-01-18,pre,short,OOS
GATX,2018-04-19,pre,long,OOS
GATX,2018-07-19,pre,long,OOS
GATX,2019-07-18,pre,long,OOS
GBCI,2018-04-19,post,short,OOS
GBX,2014-07-02,pre,long,IS
GBX,2015-01-07,pre,long,IS
GBX,2015-04-07,pre,long,IS
GBX,2016-10-25,pre,short,IS
GBX,2017-04-05,pre,long,OOS
GCI,2018-05-07,pre,long,OOS
GCO,2013-12-06,pre,long,IS
GCO,2014-12-05,pre,short,IS
GCO,2016-03-11,pre,short,IS
GCO,2016-05-26,pre,long,IS
GCO,2017-03-10,pre,long,OOS
GCO,2017-05-25,pre,short,OOS
GCO,2018-09-07,pre,long,OOS
GCO,2019-03-14,pre,short,OOS
GCO,2019-05-31,pre,long,OOS
GCO,2019-09-06,pre,long,OOS
GCP,2017-05-09,pre,short,OOS
GCP,2017-11-02,pre,long,OOS
GD,2013-01-23,pre,short,IS
GD,2014-07-23,pre,long,IS
GD,2014-10-22,pre,long,IS
GD,2015-04-29,pre,long,IS
GD,2015-07-29,pre,long,IS
GD,2019-04-24,pre,long,OOS
GDDY,2015-08-05,post,short,IS
GDDY,2018-02-22,post,long,OOS
GDDY,2019-02-20,post,long,OOS
GDDY,2019-05-02,post,short,OOS
GDDY,2019-08-01,post,short,OOS
GDDY,2020-02-13,post,long,OOS
GDI,2017-08-02,post,long,OOS
GDI,2017-10-25,post,long,OOS
GDI,2018-04-26,post,long,OOS
GDOT,2013-10-31,post,long,IS
GDOT,2017-11-07,post,long,OOS
GDOT,2018-02-21,post,long,OOS
GDOT,2018-05-09,post,long,OOS
GDOT,2018-11-07,post,long,OOS
GDP,2014-02-19,post,short,IS
GE,2013-01-18,pre,long,IS
GE,2013-10-18,pre,long,IS
GE,2014-04-17,pre,long,IS
GE,2014-10-17,pre,long,IS
GE,2015-10-16,pre,long,IS
GE,2017-10-20,pre,short,OOS
GE,2018-04-20,pre,long,OOS
GE,2018-10-30,pre,short,OOS
GE,2019-04-30,pre,long,OOS
GE,2019-10-30,pre,long,OOS
GE,2020-01-29,pre,long,OOS
GE,2020-10-28,pre,long,OOS
GEF,2015-03-04,post,short,IS
GEF,2017-06-07,post,short,OOS
GEL,2016-11-03,pre,short,IS
GEL,2017-02-16,pre,short,OOS
GEL,2018-08-08,pre,short,OOS
GEO,2013-02-21,pre,long,IS
GEO,2015-04-30,pre,short,IS
GEO,2019-04-30,pre,long,OOS
GEOS,2014-05-07,post,short,IS
GEOS,2014-08-06,post,short,IS
GES,2013-05-30,post,long,IS
GES,2013-08-28,post,long,IS
GES,2014-08-27,post,short,IS
GES,2015-03-18,post,long,IS
GES,2015-11-24,post,long,IS
GES,2016-03-16,post,short,IS
GES,2016-08-24,post,long,IS
GES,2016-11-30,post,short,IS
GES,2017-03-15,post,short,OOS
GES,2017-05-24,post,long,OOS
GES,2017-08-23,post,long,OOS
GES,2018-03-21,post,long,OOS
GES,2018-08-29,post,long,OOS
GES,2019-03-20,post,short,OOS
GG,2012-10-25,pre,long,IS
GG,2014-10-30,pre,short,IS
GG,2015-04-30,pre,short,IS
GG,2016-02-25,post,short,IS
GG,2018-07-25,post,short,OOS
GGG,2013-01-28,post,long,IS
GGG,2013-04-24,post,long,IS
GGG,2014-07-23,post,long,IS
GGG,2015-01-26,post,short,IS
GGG,2015-04-22,post,short,IS
GGG,2015-07-22,post,long,IS
GGG,2016-01-25,post,long,IS
GGG,2016-07-20,post,short,IS
GGG,2016-10-19,post,long,IS
GGG,2017-04-26,post,long,OOS
GGG,2017-07-26,post,long,OOS
GGG,2017-10-25,post,long,OOS
GGG,2018-01-29,post,short,OOS
GGG,2018-04-25,post,long,OOS
GGG,2018-07-25,post,short,OOS
GGG,2018-10-24,post,long,OOS
GGG,2019-04-24,post,short,OOS
GH,2019-03-12,post,long,OOS
GH,2019-05-09,post,long,OOS
GH,2019-08-06,post,long,OOS
GH,2019-11-07,post,long,OOS
GHDX,2018-08-02,post,long,OOS
GHDX,2018-11-06,post,long,OOS
GHDX,2019-02-20,post,long,OOS
GHL,2012-10-17,post,short,IS
GHL,2013-04-17,post,short,IS
GHL,2014-04-23,post,short,IS
GHL,2014-07-28,post,long,IS
GHL,2015-01-28,post,short,IS
GHL,2017-04-27,post,short,OOS
GIB,2014-01-29,pre,short,IS
GIB,2018-11-07,pre,long,OOS
GIII,2014-06-03,pre,long,IS
GIII,2014-12-03,pre,long,IS
GIII,2015-06-02,post,long,IS
GIII,2015-12-02,pre,long,IS
GIII,2016-03-22,pre,short,IS
GIII,2016-06-01,pre,long,IS
GIII,2016-08-30,pre,short,IS
GIII,2016-12-01,post,short,IS
GIII,2017-03-27,pre,short,OOS
GIII,2017-06-06,pre,long,OOS
GIII,2017-09-06,pre,long,OOS
GIII,2017-12-05,pre,long,OOS
GIII,2018-06-05,pre,long,OOS
GIII,2018-09-06,pre,long,OOS
GIII,2019-03-21,pre,long,OOS
GIL,2013-05-02,pre,long,IS
GIL,2015-02-04,post,short,IS
GIL,2015-07-31,pre,short,IS
GIL,2016-07-27,pre,short,IS
GIL,2017-02-23,pre,long,OOS
GIL,2017-05-03,post,long,OOS
GIL,2018-08-02,pre,long,OOS
GIL,2019-02-21,pre,short,OOS
GIL,2019-05-01,post,long,OOS
GILD,2012-10-23,post,long,IS
GILD,2013-10-29,post,long,IS
GILD,2015-04-30,post,long,IS
GILD,2015-07-28,post,long,IS
GILD,2016-04-28,post,short,IS
GILD,2017-05-02,post,short,OOS
GILD,2017-07-26,post,long,OOS
GILD,2018-05-01,post,short,OOS
GILD,2019-02-04,post,short,OOS
GILD,2021-04-29,post,short,OOS
GIS,2014-06-25,pre,short,IS
GIS,2014-09-17,pre,short,IS
GIS,2016-12-20,pre,short,IS
GIS,2017-06-28,pre,long,OOS
GIS,2017-09-20,pre,short,OOS
GIS,2018-12-19,pre,long,OOS
GIS,2019-03-20,pre,long,OOS
GKOS,2017-03-01,post,long,OOS
GKOS,2018-08-02,post,short,OOS
GKOS,2019-02-27,post,long,OOS
GKOS,2019-08-07,post,short,OOS
GKOS,2020-02-27,post,short,OOS
GLNG,2016-08-31,pre,short,IS
GLNG,2018-02-28,pre,long,OOS
GLOB,2018-05-10,post,long,OOS
GLOB,2019-02-14,post,long,OOS
GLOB,2020-05-14,post,long,OOS
GLOG,2014-02-28,pre,long,IS
GLOG,2014-05-14,pre,short,IS
GLOG,2015-02-27,pre,long,IS
GLPI,2014-04-30,pre,short,IS
GLPI,2018-04-25,pre,short,OOS
GLPI,2019-05-06,post,short,OOS
GLUU,2019-02-04,post,short,OOS
GLW,2013-04-24,pre,long,IS
GLW,2014-04-28,pre,long,IS
GLW,2017-01-24,pre,long,OOS
GLW,2017-04-25,pre,long,OOS
GLW,2017-10-24,pre,long,OOS
GLW,2018-07-25,pre,long,OOS
GLW,2019-01-29,pre,long,OOS
GLYC,2018-03-06,pre,short,OOS
GM,2012-10-31,pre,long,IS
GM,2013-05-02,pre,long,IS
GM,2013-10-30,pre,long,IS
GM,2014-07-24,pre,short,IS
GM,2015-02-04,pre,long,IS
GM,2015-04-23,pre,short,IS
GM,2015-07-23,pre,long,IS
GM,2015-10-21,pre,long,IS
GM,2016-04-21,pre,long,IS
GM,2016-07-21,pre,long,IS
GM,2018-07-25,pre,short,OOS
GM,2018-10-31,pre,long,OOS
GM,2019-08-01,pre,long,OOS
GME,2013-08-22,pre,long,IS
GME,2014-03-27,pre,short,IS
GME,2014-05-22,post,long,IS
GME,2014-08-21,post,long,IS
GME,2014-11-20,post,short,IS
GME,2015-05-28,post,long,IS
GME,2015-11-23,pre,short,IS
GME,2017-08-24,post,short,OOS
GME,2017-11-21,post,long,OOS
GME,2018-09-06,post,short,OOS
GME,2019-09-10,post,short,OOS
GMED,2014-04-29,post,long,IS
GMED,2015-05-05,post,long,IS
GMED,2015-11-03,post,long,IS
GMED,2017-02-27,post,short,OOS
GMED,2017-05-03,post,long,OOS
GMED,2018-02-21,post,long,OOS
GMED,2018-05-02,post,long,OOS
GMED,2018-08-01,post,long,OOS
GMED,2019-05-02,post,short,OOS
GMS,2018-03-06,pre,short,OOS
GMS,2018-06-28,pre,short,OOS
GNC,2013-02-14,pre,long,IS
GNC,2013-07-25,pre,long,IS
GNC,2014-05-06,post,short,IS
GNC,2014-07-29,pre,short,IS
GNC,2014-10-30,pre,long,IS
GNC,2015-02-12,pre,long,IS
GNC,2015-04-30,pre,short,IS
GNC,2015-10-29,pre,short,IS
GNC,2016-04-28,pre,short,IS
GNC,2016-10-27,pre,short,IS
GNC,2017-02-16,pre,short,OOS
GNC,2017-04-18,pre,long,OOS
GNC,2017-10-26,pre,short,OOS
GNRC,2013-05-02,pre,long,IS
GNRC,2013-07-30,pre,long,IS
GNRC,2013-10-24,pre,long,IS
GNRC,2014-02-13,pre,long,IS
GNRC,2014-05-01,pre,short,IS
GNRC,2014-11-06,pre,short,IS
GNRC,2015-02-11,pre,long,IS
GNRC,2015-04-30,pre,short,IS
GNRC,2015-08-06,pre,short,IS
GNRC,2015-10-28,pre,long,IS
GNRC,2016-02-16,pre,long,IS
GNRC,2016-10-26,pre,long,IS
GNRC,2017-02-14,pre,long,OOS
GNRC,2017-11-01,pre,long,OOS
GNRC,2018-02-13,pre,long,OOS
GNRC,2018-05-02,pre,long,OOS
GNRC,2018-08-01,pre,long,OOS
GNRC,2018-11-01,pre,long,OOS
GNRC,2019-02-14,pre,long,OOS
GNRC,2019-05-02,pre,long,OOS
GNTX,2013-01-29,pre,long,IS
GNTX,2013-07-24,pre,long,IS
GNTX,2013-10-22,pre,long,IS
GNTX,2014-10-22,pre,long,IS
GNTX,2015-04-22,pre,long,IS
GNTX,2016-01-28,pre,long,IS
GNTX,2016-07-22,pre,long,IS
GNTX,2017-01-27,pre,short,OOS
GNTX,2017-04-21,pre,long,OOS
GNTX,2017-07-21,pre,short,OOS
GNTX,2018-01-26,pre,long,OOS
GNTX,2018-07-20,pre,short,OOS
GNTX,2019-01-30,pre,short,OOS
GNTX,2019-04-24,pre,long,OOS
GNTX,2019-07-19,pre,long,OOS
GNW,2012-10-30,post,long,IS
GNW,2013-04-30,post,long,IS
GNW,2013-07-30,post,short,IS
GNW,2013-10-29,post,short,IS
GNW,2014-02-04,post,long,IS
GNW,2014-07-29,post,short,IS
GNW,2014-11-05,post,short,IS
GNW,2015-04-28,post,long,IS
GNW,2015-08-04,post,short,IS
GO,2019-08-13,post,long,OOS
GO,2019-11-11,post,long,OOS
GOGO,2013-11-11,pre,long,IS
GOGO,2014-11-10,pre,short,IS
GOGO,2015-02-26,pre,long,IS
GOGO,2015-11-05,pre,long,IS
GOLD,2014-11-06,pre,long,IS
GOLD,2016-02-08,pre,long,IS
GOLD,2017-02-06,pre,long,OOS
GOOG,2019-04-29,post,short,OOS
GOOG,2019-07-25,post,long,OOS
GOOGL,2015-07-16,post,long,IS
GOOGL,2015-10-22,post,long,IS
GOOGL,2016-02-01,post,long,IS
GOOGL,2016-04-21,post,short,IS
GOOGL,2016-07-28,post,long,IS
GOOGL,2016-10-27,post,long,IS
GOOGL,2017-04-27,post,long,OOS
GOOGL,2017-10-26,post,long,OOS
GOOGL,2018-02-01,post,short,OOS
GOOGL,2018-07-23,post,long,OOS
GOOGL,2019-04-29,post,short,OOS
GOOGL,2019-07-25,post,long,OOS
GOOS,2017-08-10,pre,long,OOS
GOOS,2017-11-09,pre,long,OOS
GOOS,2018-06-15,pre,long,OOS
GOOS,2018-08-09,pre,long,OOS
GOOS,2018-11-14,pre,long,OOS
GPC,2013-04-19,pre,short,IS
GPC,2013-10-18,pre,short,IS
GPC,2015-07-20,pre,short,IS
GPC,2016-07-19,pre,short,IS
GPC,2016-10-19,pre,short,IS
GPC,2017-04-19,pre,long,OOS
GPC,2017-10-19,pre,short,OOS
GPC,2018-04-19,pre,short,OOS
GPC,2019-07-18,pre,short,OOS
GPI,2013-10-24,pre,short,IS
GPI,2014-04-24,pre,long,IS
GPI,2014-07-24,pre,short,IS
GPI,2014-10-23,pre,long,IS
GPI,2015-02-05,pre,long,IS
GPI,2015-07-23,pre,long,IS
GPI,2016-04-27,pre,long,IS
GPI,2016-10-20,pre,short,IS
GPI,2017-04-28,pre,short,OOS
GPI,2017-10-26,pre,long,OOS
GPI,2018-07-26,pre,long,OOS
GPK,2014-07-24,pre,long,IS
GPK,2014-10-21,pre,short,IS
GPK,2015-02-05,pre,long,IS
GPK,2016-10-25,pre,short,IS
GPK,2017-04-25,pre,long,OOS
GPK,2018-04-24,pre,long,OOS
GPK,2018-07-24,pre,short,OOS
GPK,2018-10-23,pre,short,OOS
GPK,2019-01-29,pre,long,OOS
GPK,2019-04-23,pre,long,OOS
GPN,2013-01-08,post,long,IS
GPN,2013-07-25,post,short,IS
GPN,2013-10-01,post,long,IS
GPN,2014-01-08,post,long,IS
GPN,2014-10-02,pre,long,IS
GPN,2015-01-08,pre,long,IS
GPN,2015-04-08,pre,long,IS
GPN,2016-04-06,pre,long,IS
GPN,2016-10-05,pre,long,IS
GPN,2017-01-09,pre,long,OOS
GPN,2017-05-04,pre,long,OOS
GPN,2018-08-02,pre,long,OOS
GPN,2019-02-13,pre,long,OOS
GPOR,2013-05-07,post,short,IS
GPOR,2014-05-07,post,short,IS
GPOR,2015-02-25,post,long,IS
GPOR,2017-05-08,post,long,OOS
GPOR,2017-11-01,post,short,OOS
GPOR,2018-02-21,post,long,OOS
GPOR,2018-05-08,post,long,OOS
GPRE,2014-04-29,post,long,IS
GPRE,2014-07-29,post,short,IS
GPRE,2015-04-28,post,short,IS
GPRE,2017-07-31,post,short,OOS
GPRE,2018-08-01,pre,long,OOS
GPRO,2014-10-30,post,long,IS
